1000 4
0.448527	0.879503	0.120114	0.240922	
0.264637	0.810593	0.544875	0.226471	
0.208505	0.574067	0.619870	0.507820	
0.765190	0.270156	0.432912	0.409354	
0.395298	0.552954	0.906310	0.362097	
0.653315	0.603720	0.414578	0.344979	
0.344418	0.066547	0.867846	0.400177	
0.407759	0.944536	0.270340	0.636911	
0.263061	0.736684	0.548159	0.666443	
0.641378	0.198879	0.773448	0.405991	
0.356932	0.101317	0.533356	0.685290	
0.425418	0.507916	0.342933	0.466543	
0.881993	0.682358	0.266295	0.173962	
0.593963	0.731188	0.397060	0.103315	
0.198222	0.675041	0.736124	0.442392	
0.073378	0.399049	0.635033	0.844955	
0.634134	0.751715	0.228719	0.435608	
0.221929	0.319488	0.456374	0.896788	
0.743332	0.108530	0.700033	0.493064	
0.223629	0.792746	0.681364	0.331210	
0.410299	0.176361	0.838385	0.589930	
0.276725	0.326881	0.470118	0.904878	
0.719518	0.358107	0.638120	0.076380	
0.158710	0.768049	0.424799	0.283626	
0.807190	0.473101	0.392094	0.609569	
0.780147	0.569404	0.407729	0.238164	
0.778022	0.299493	0.779752	0.272519	
0.890326	0.424198	0.164740	0.606750	
0.511246	0.640424	0.759863	0.339756	
0.464442	0.861442	0.231037	0.389552	
0.483947	0.172591	0.507528	0.801456	
0.356060	0.528260	0.466506	0.202322	
0.174794	0.709815	0.786071	0.499640	
0.419436	0.711408	0.349828	0.586935	
0.151705	0.890930	0.301767	0.774898	
0.105755	0.862172	0.695784	0.066541	
0.461276	0.537521	0.562047	0.414761	
0.555369	0.624186	0.751417	0.144128	
0.342126	0.803769	0.088209	0.635416	
0.097042	0.566825	0.743412	0.617319	
0.838518	0.203903	0.760900	0.375227	
0.247572	0.780904	0.676633	0.249402	
0.389791	0.548923	0.065419	0.830650	
0.669456	0.891078	0.184404	0.063002	
0.463762	0.143192	0.665307	0.655187	
0.374096	0.145361	0.767705	0.496769	
0.213385	0.779830	0.400983	0.765683	
0.064989	0.574652	0.877704	0.289266	
0.709909	0.544719	0.243809	0.489974	
0.202318	0.474255	0.909500	0.125696	
0.241403	0.655097	0.863808	0.247228	
0.357508	0.660914	0.313208	0.198631	
0.387133	0.420583	0.604558	0.419432	
0.560283	0.437461	0.555038	0.658366	
0.737492	0.092717	0.526104	0.713893	
0.266043	0.911960	0.561812	0.387536	
0.559029	0.147335	0.853286	0.371708	
0.208597	0.560466	0.594745	0.670772	
0.625626	0.258557	0.647605	0.637194	
0.330580	0.432062	0.352819	0.622319	
0.822872	0.163355	0.797484	0.246768	
0.396245	0.317878	0.712050	0.438226	
0.946406	0.382062	0.252051	0.277856	
0.273018	0.328119	0.499948	0.866426	
0.551698	0.386583	0.653064	0.679824	
0.477793	0.057509	0.622311	0.837477	
0.778943	0.397395	0.741404	0.112416	
0.543760	0.558341	0.660114	0.304976	
0.903040	0.236885	0.181240	0.602607	
0.882025	0.652155	0.315469	0.366385	
0.811651	0.564250	0.653874	0.084058	
0.436037	0.099402	0.661570	0.626609	
0.691216	0.276243	0.477630	0.554740	
0.718759	0.069284	0.292906	0.907129	
0.641178	0.405973	0.670179	0.094051	
0.600056	0.871143	0.390035	0.113181	
0.356955	0.361457	0.572385	0.564806	
0.852068	0.498935	0.344596	0.465074	
0.253557	0.760840	0.508024	0.325829	
0.317806	0.767189	0.523525	0.561782	
0.798361	0.223013	0.785223	0.119113	
0.130599	0.239246	0.790216	0.755082	
0.896509	0.120492	0.900036	0.150471	
0.949117	0.491975	0.252244	0.175744	
0.674130	0.290954	0.517902	0.590700	
0.294860	0.883967	0.585967	0.192550	
0.306447	0.195999	0.870319	0.783791	
0.384737	0.421101	0.304330	0.941597	
0.495332	0.518015	0.565087	0.697704	
0.601493	0.077536	0.531935	0.722886	
0.646313	0.171030	0.306157	0.830153	
0.325706	0.663097	0.393451	0.918745	
0.233231	0.768117	0.484926	0.090237	
0.622463	0.697867	0.506972	0.153624	
0.395834	0.720086	0.518122	0.344590	
0.395455	0.767423	0.372072	0.781291	
0.288813	0.593799	0.589099	0.659382	
0.202586	0.421076	0.799003	0.440673	
0.449360	0.485525	0.256671	0.620839	
0.840089	0.711036	0.202675	0.455728	
0.518055	0.845868	0.427673	0.174999	
0.470339	0.710736	0.145222	0.756141	
0.323704	0.075600	0.687176	0.712919	
0.885932	0.134994	0.516639	0.417360	
0.797360	0.296208	0.254881	0.787321	
0.257398	0.372315	0.439915	0.923399	
0.186400	0.587198	0.482105	0.756860	
0.583548	0.787232	0.239404	0.306523	
0.459385	0.542147	0.141283	0.690380	
0.479292	0.429888	0.112371	0.865354	
0.657248	0.735883	0.237689	0.377386	
0.292081	0.942120	0.237906	0.819857	
0.454482	0.890869	0.604766	0.220550	
0.666616	0.544646	0.275081	0.596347	
0.642552	0.396063	0.395930	0.397146	
0.273083	0.647893	0.556603	0.533002	
0.305815	0.561665	0.716290	0.278554	
0.665202	0.194205	0.336332	0.712537	
0.521823	0.163610	0.504764	0.937817	
0.653081	0.529811	0.471618	0.195941	
0.067367	0.446995	0.916428	0.368075	
0.551609	0.699421	0.335278	0.656201	
0.593884	0.346501	0.895375	0.279899	
0.934643	0.360571	0.159952	0.552849	
0.280749	0.549313	0.715772	0.400280	
0.591779	0.369342	0.332924	0.719617	
0.091032	0.697463	0.145713	0.695440	
0.257933	0.758709	0.472898	0.588555	
0.629394	0.112870	0.347760	0.860421	
0.675703	0.310448	0.709848	0.261777	
0.166919	0.429712	0.929576	0.569756	
0.541276	0.566848	0.806932	0.527147	
0.259761	0.570275	0.410808	0.827598	
0.349945	0.558928	0.627196	0.662018	
0.480874	0.420122	0.685798	0.208320	
0.272594	0.743174	0.580031	0.343056	
0.210341	0.507517	0.725910	0.372914	
0.629717	0.190338	0.331235	0.565862	
0.578079	0.362899	0.813545	0.068095	
0.319654	0.832182	0.593953	0.258100	
0.229424	0.088386	0.647655	0.785028	
0.458701	0.417108	0.438059	0.783626	
0.854251	0.203633	0.263624	0.515428	
0.697652	0.322641	0.486792	0.604773	
0.681797	0.696675	0.558490	0.380407	
0.513399	0.838079	0.577235	0.368853	
0.616602	0.384138	0.627688	0.403675	
0.339064	0.827588	0.542489	0.433213	
0.228501	0.838777	0.549320	0.579513	
0.472680	0.501880	0.822913	0.272684	
0.472890	0.366665	0.425279	0.752185	
0.594926	0.608884	0.092034	0.708200	
0.135005	0.402178	0.689007	0.665872	
0.181644	0.492536	0.276622	0.794861	
0.782085	0.302215	0.490500	0.655495	
0.328620	0.564023	0.256656	0.508515	
0.212424	0.488563	0.356693	0.847629	
0.539281	0.492765	0.354245	0.592538	
0.752569	0.280273	0.422821	0.610393	
0.240210	0.612087	0.884658	0.195511	
0.291882	0.488191	0.737167	0.673937	
0.868416	0.677967	0.079647	0.204264	
0.275906	0.492373	0.882162	0.064067	
0.920086	0.501453	0.937911	0.051943	
0.722532	0.479104	0.344531	0.396127	
0.460628	0.381270	0.614905	0.654550	
0.807580	0.069080	0.503133	0.611049	
0.550112	0.304154	0.242476	0.812037	
0.503938	0.685747	0.204048	0.414786	
0.094173	0.783307	0.549882	0.915656	
0.126224	0.370851	0.507357	0.891952	
0.466415	0.797484	0.391901	0.405508	
0.318889	0.533779	0.442746	0.613349	
0.103582	0.542904	0.502990	0.862810	
0.844998	0.570091	0.129599	0.501561	
0.449013	0.719657	0.534066	0.223699	
0.504755	0.571118	0.851368	0.102142	
0.864727	0.235992	0.806058	0.206165	
0.380868	0.721449	0.262127	0.441064	
0.372342	0.366198	0.700612	0.441747	
0.520399	0.260038	0.803626	0.138850	
0.447796	0.584702	0.656886	0.265763	
0.800824	0.442854	0.180948	0.418884	
0.602122	0.479963	0.291575	0.936325	
0.350428	0.409468	0.603797	0.713789	
0.245527	0.368675	0.682863	0.687532	
0.892448	0.158389	0.405493	0.652890	
0.636612	0.356729	0.779820	0.498418	
0.603446	0.789811	0.236965	0.587425	
0.619667	0.321179	0.922217	0.508286	
0.128531	0.671422	0.425516	0.322927	
0.491835	0.704042	0.220189	0.531437	
0.114051	0.718416	0.290025	0.900305	
0.544380	0.677276	0.651878	0.213126	
0.807545	0.443230	0.295229	0.470139	
0.507510	0.262796	0.531465	0.874967	
0.309009	0.702023	0.857594	0.157676	
0.182659	0.156035	0.495236	0.847555	
0.814469	0.153594	0.240776	0.740219	
0.446993	0.434265	0.338517	0.580412	
0.817372	0.080493	0.817801	0.221819	
0.449133	0.578583	0.661201	0.370788	
0.551446	0.589033	0.785698	0.394897	
0.843476	0.268599	0.396553	0.563502	
0.797275	0.347831	0.892830	0.194663	
0.752559	0.421038	0.214434	0.554239	
0.460245	0.899244	0.083016	0.595754	
0.314642	0.638072	0.786777	0.192937	
0.521308	0.350453	0.394226	0.561660	
0.328380	0.612206	0.360122	0.719773	
0.538554	0.319658	0.831350	0.449153	
0.514247	0.534122	0.651250	0.272280	
0.301791	0.691905	0.465136	0.283607	
0.502711	0.132020	0.714266	0.800152	
0.637581	0.409599	0.084391	0.506292	
0.746065	0.544173	0.092468	0.873395	
0.579125	0.337636	0.324699	0.582902	
0.540469	0.546034	0.563870	0.568718	
0.367622	0.497372	0.558247	0.322842	
0.143889	0.579582	0.828302	0.223558	
0.469901	0.756032	0.508456	0.505645	
0.494156	0.751360	0.053249	0.558924	
0.498555	0.544306	0.146110	0.774075	
0.673343	0.262107	0.383820	0.878423	
0.432294	0.459118	0.629038	0.303373	
0.242546	0.550253	0.685690	0.381050	
0.837192	0.313396	0.332672	0.407594	
0.187034	0.539884	0.387332	0.810418	
0.485813	0.548513	0.685959	0.243141	
0.235975	0.146446	0.906088	0.663737	
0.132922	0.894632	0.679091	0.299516	
0.764490	0.600394	0.476502	0.114831	
0.770320	0.127298	0.903332	0.143346	
0.331599	0.306551	0.945413	0.532589	
0.535222	0.835376	0.322218	0.543109	
0.458067	0.336973	0.461859	0.707381	
0.722986	0.284476	0.722658	0.450396	
0.565079	0.460687	0.377167	0.547885	
0.155755	0.286454	0.715209	0.690857	
0.435189	0.191179	0.911853	0.636020	
0.743666	0.947617	0.141146	0.158932	
0.688108	0.475386	0.350758	0.540837	
0.562849	0.255157	0.429303	0.591488	
0.545536	0.293305	0.384585	0.476611	
0.291643	0.872540	0.083466	0.604295	
0.652370	0.321352	0.928823	0.196769	
0.240995	0.791815	0.330806	0.800570	
0.454747	0.911245	0.546134	0.227986	
0.405235	0.713434	0.722650	0.514237	
0.306284	0.659890	0.645885	0.417451	
0.139597	0.140401	0.707630	0.848845	
0.344188	0.920903	0.321824	0.572618	
0.521823	0.375768	0.697858	0.331681	
0.241049	0.695869	0.487062	0.481490	
0.394934	0.305942	0.383507	0.615844	
0.255000	0.795339	0.716002	0.440461	
0.160561	0.206410	0.836134	0.594065	
0.347566	0.537921	0.637182	0.791387	
0.354587	0.134738	0.935655	0.623400	
0.333469	0.348675	0.516507	0.944310	
0.732550	0.088864	0.900279	0.266748	
0.376856	0.569330	0.573447	0.442049	
0.494282	0.500670	0.551346	0.660626	
0.081619	0.635549	0.771126	0.547953	
0.941258	0.367492	0.379090	0.360970	
0.374438	0.347514	0.685423	0.537876	
0.103488	0.758981	0.781185	0.456987	
0.437205	0.725332	0.498520	0.527917	
0.558341	0.664613	0.358171	0.481216	
0.182747	0.755630	0.602196	0.480158	
0.725166	0.147988	0.540578	0.615671	
0.695189	0.252544	0.698258	0.461386	
0.146019	0.771388	0.465733	0.358561	
0.745977	0.409366	0.756345	0.253248	
0.421906	0.859201	0.319407	0.571480	
0.499817	0.367254	0.348222	0.801639	
0.290813	0.702978	0.775773	0.225306	
0.815326	0.710332	0.243705	0.182371	
0.567577	0.422762	0.248153	0.848398	
0.440886	0.747608	0.705213	0.298097	
0.602027	0.601093	0.411863	0.324482	
0.060745	0.313604	0.851876	0.936375	
0.261469	0.845583	0.531730	0.215628	
0.437848	0.787688	0.091030	0.584327	
0.496392	0.542714	0.936562	0.094808	
0.077459	0.829447	0.683726	0.347939	
0.928952	0.437593	0.053040	0.577784	
0.736148	0.335649	0.706020	0.296628	
0.259648	0.521713	0.611004	0.522352	
0.172217	0.716160	0.230560	0.945639	
0.758962	0.303878	0.178265	0.574998	
0.199860	0.618275	0.484967	0.577656	
0.602805	0.380447	0.139801	0.731054	
0.542685	0.343043	0.215140	0.661821	
0.472150	0.827233	0.397527	0.228792	
0.456998	0.858038	0.465113	0.301845	
0.615247	0.593177	0.939653	0.083882	
0.841045	0.666838	0.242598	0.377407	
0.856647	0.539524	0.697210	0.124567	
0.549587	0.535976	0.945331	0.443409	
0.308611	0.569897	0.785895	0.260416	
0.273368	0.567974	0.543889	0.530792	
0.553796	0.606847	0.276459	0.617992	
0.902090	0.113237	0.410422	0.664614	
0.317869	0.938608	0.080376	0.590303	
0.396938	0.354574	0.400987	0.722382	
0.646153	0.716494	0.530696	0.409931	
0.682970	0.432290	0.072029	0.521766	
0.328174	0.664946	0.693283	0.142541	
0.507840	0.558205	0.217214	0.590982	
0.781161	0.731649	0.353518	0.447501	
0.748756	0.151296	0.586759	0.756459	
0.555717	0.855540	0.120474	0.367561	
0.113591	0.568236	0.560244	0.750174	
0.747022	0.239632	0.716905	0.355850	
0.943574	0.064185	0.907362	0.053665	
0.917157	0.468278	0.091068	0.354790	
0.227528	0.419519	0.580798	0.655226	
0.746511	0.671482	0.366450	0.315457	
0.538220	0.203311	0.562667	0.561755	
0.407793	0.488835	0.611203	0.561233	
0.914138	0.160316	0.783875	0.231348	
0.150927	0.877820	0.351031	0.695306	
0.305071	0.922159	0.552334	0.120264	
0.295980	0.728897	0.287818	0.729640	
0.331355	0.352514	0.187432	0.912916	
0.106535	0.933495	0.685956	0.397847	
0.528301	0.266824	0.435290	0.893057	
0.811710	0.473062	0.178555	0.540471	
0.931374	0.592329	0.191417	0.193717	
0.903507	0.249553	0.940798	0.180286	
0.650347	0.507673	0.731997	0.085723	
0.381020	0.791510	0.221338	0.695132	
0.724787	0.516361	0.131845	0.802477	
0.306407	0.701857	0.647200	0.603982	
0.750360	0.870562	0.310248	0.189714	
0.698083	0.549319	0.670104	0.159017	
0.807874	0.463782	0.729978	0.138815	
0.432609	0.531201	0.256373	0.397224	
0.819023	0.555781	0.466993	0.122688	
0.562131	0.816826	0.552369	0.117799	
0.714585	0.640507	0.171053	0.719895	
0.565008	0.479468	0.825168	0.273141	
0.321899	0.659212	0.911593	0.289766	
0.811770	0.188866	0.565677	0.415746	
0.841982	0.817981	0.154242	0.372187	
0.243944	0.739961	0.465773	0.683479	
0.126646	0.870969	0.314798	0.796042	
0.656025	0.483457	0.392762	0.508915	
0.496869	0.324442	0.427295	0.910414	
0.210943	0.813906	0.575895	0.627044	
0.727186	0.531032	0.721294	0.251377	
0.636430	0.573253	0.640035	0.265535	
0.576738	0.349093	0.702521	0.306329	
0.603758	0.608287	0.240726	0.757415	
0.251470	0.675918	0.746342	0.122826	
0.114868	0.095567	0.870120	0.476376	
0.214519	0.412144	0.785420	0.412272	
0.737299	0.600262	0.354726	0.696381	
0.291190	0.732661	0.231656	0.841677	
0.475227	0.377233	0.183606	0.744390	
0.494929	0.712429	0.088788	0.829953	
0.062122	0.550504	0.707556	0.714955	
0.568676	0.123590	0.546879	0.628837	
0.575669	0.508981	0.548934	0.245908	
0.140074	0.867805	0.739592	0.185828	
0.712462	0.275809	0.492029	0.390055	
0.331455	0.702557	0.327102	0.429803	
0.368172	0.752155	0.102597	0.846702	
0.836505	0.584245	0.143257	0.539726	
0.159183	0.938492	0.276039	0.714029	
0.597247	0.261842	0.565406	0.523528	
0.575877	0.686223	0.456183	0.557596	
0.785090	0.113938	0.877802	0.370090	
0.426052	0.267328	0.499193	0.802583	
0.219851	0.459761	0.746863	0.698332	
0.301080	0.529068	0.754841	0.588142	
0.149855	0.558772	0.510666	0.387418	
0.489079	0.563133	0.087590	0.761607	
0.355017	0.511887	0.539147	0.586138	
0.774388	0.569283	0.678476	0.124967	
0.695485	0.380148	0.265666	0.767306	
0.622592	0.205332	0.222397	0.906979	
0.423304	0.619628	0.161871	0.847477	
0.100990	0.469634	0.845875	0.662083	
0.357684	0.715711	0.590175	0.595981	
0.465603	0.605083	0.199216	0.705326	
0.390208	0.263500	0.439712	0.677553	
0.283990	0.351750	0.665929	0.891805	
0.407478	0.285095	0.797950	0.812127	
0.909947	0.779699	0.077827	0.111523	
0.420889	0.760558	0.765407	0.331081	
0.410358	0.498302	0.485768	0.617282	
0.319230	0.278093	0.810625	0.510341	
0.372666	0.737928	0.389845	0.416079	
0.331379	0.307288	0.645701	0.745018	
0.672465	0.083164	0.298568	0.810309	
0.138235	0.939420	0.139791	0.823979	
0.344962	0.261589	0.906066	0.459118	
0.617718	0.089380	0.139946	0.929208	
0.359239	0.734968	0.649172	0.082069	
0.617195	0.275399	0.138821	0.534329	
0.860851	0.347778	0.439038	0.438428	
0.657941	0.571165	0.131426	0.361176	
0.445820	0.753521	0.678007	0.233018	
0.139896	0.405776	0.729310	0.605023	
0.411053	0.538333	0.124646	0.758721	
0.061095	0.736764	0.509602	0.705669	
0.836956	0.195814	0.563277	0.486558	
0.553519	0.450975	0.860467	0.093578	
0.443741	0.557051	0.470447	0.619946	
0.892968	0.131727	0.771153	0.162096	
0.930441	0.074126	0.229380	0.848036	
0.806135	0.647251	0.281628	0.249915	
0.556475	0.611437	0.251550	0.761560	
0.899584	0.251246	0.392736	0.653448	
0.373661	0.612441	0.360262	0.926629	
0.900213	0.456580	0.441557	0.153958	
0.324816	0.796687	0.281740	0.814283	
0.591207	0.647612	0.569737	0.238953	
0.561347	0.296093	0.642153	0.615702	
0.752381	0.358335	0.635880	0.186324	
0.648229	0.893244	0.435545	0.182505	
0.813500	0.784274	0.301913	0.117200	
0.605695	0.236883	0.550377	0.946058	
0.700944	0.346916	0.731589	0.303765	
0.216954	0.419753	0.242411	0.807308	
0.217898	0.479097	0.619345	0.504811	
0.537737	0.937105	0.251786	0.288692	
0.458786	0.812938	0.252701	0.496643	
0.881954	0.211177	0.803115	0.197177	
0.790526	0.266390	0.298163	0.810836	
0.498205	0.283152	0.380939	0.800272	
0.861828	0.153005	0.670594	0.425785	
0.485452	0.297387	0.714922	0.231599	
0.328547	0.571139	0.603141	0.313488	
0.488843	0.504550	0.348633	0.708501	
0.828816	0.546517	0.214738	0.544201	
0.551110	0.457226	0.562478	0.589507	
0.737863	0.397935	0.559208	0.273214	
0.583824	0.317648	0.831869	0.269942	
0.249896	0.239742	0.381173	0.590902	
0.416264	0.358006	0.646800	0.678083	
0.795370	0.542013	0.264993	0.649633	
0.746687	0.270827	0.142680	0.583597	
0.469468	0.773491	0.828664	0.175074	
0.685324	0.159579	0.676257	0.496683	
0.861651	0.365583	0.350658	0.258600	
0.644260	0.352335	0.490415	0.470967	
0.553538	0.774698	0.289088	0.428586	
0.767412	0.498826	0.557366	0.216549	
0.764668	0.347634	0.892149	0.101757	
0.414909	0.665357	0.257930	0.598539	
0.865307	0.405658	0.686011	0.119632	
0.215091	0.758297	0.287145	0.853385	
0.684151	0.080475	0.920595	0.331267	
0.398818	0.776573	0.925929	0.281164	
0.500832	0.454365	0.779675	0.050487	
0.331224	0.895165	0.346046	0.365545	
0.831288	0.591592	0.522021	0.215972	
0.539576	0.565217	0.655171	0.240811	
0.518171	0.761622	0.334808	0.582156	
0.162247	0.555491	0.704875	0.569385	
0.719859	0.238958	0.700458	0.238984	
0.766688	0.278706	0.410139	0.440988	
0.586908	0.571456	0.730205	0.134989	
0.560024	0.930400	0.138573	0.273930	
0.115063	0.386608	0.560111	0.847465	
0.466261	0.748813	0.549366	0.483810	
0.066686	0.407354	0.804909	0.704307	
0.050156	0.249639	0.512168	0.843383	
0.817715	0.261889	0.387097	0.786830	
0.878626	0.251864	0.795343	0.456097	
0.599903	0.520211	0.582348	0.071361	
0.408282	0.484298	0.258890	0.943029	
0.188380	0.801409	0.570750	0.511524	
0.763434	0.224881	0.802568	0.259665	
0.600278	0.359700	0.643479	0.470107	
0.403474	0.396077	0.567098	0.424781	
0.363503	0.523946	0.683604	0.389971	
0.433381	0.262113	0.366200	0.898195	
0.676274	0.763539	0.131091	0.711790	
0.691065	0.928295	0.630636	0.186036	
0.686853	0.692581	0.526535	0.173483	
0.905019	0.429834	0.251780	0.366013	
0.747804	0.600001	0.221205	0.490861	
0.141247	0.702199	0.397530	0.694856	
0.883660	0.103425	0.173629	0.729660	
0.341534	0.430877	0.348554	0.923196	
0.110666	0.471001	0.778885	0.511447	
0.316775	0.322443	0.781790	0.520076	
0.723416	0.498996	0.431433	0.396892	
0.512031	0.453644	0.794376	0.607132	
0.880711	0.301371	0.656490	0.222379	
0.488029	0.594089	0.522389	0.056804	
0.149691	0.651438	0.306561	0.801322	
0.275589	0.587940	0.689424	0.590120	
0.902135	0.588713	0.170017	0.945250	
0.503887	0.459452	0.858663	0.160949	
0.704089	0.857342	0.133376	0.293139	
0.650262	0.761235	0.117791	0.759153	
0.198110	0.640341	0.807116	0.656689	
0.678308	0.749487	0.622664	0.097991	
0.202310	0.737110	0.480684	0.757418	
0.658986	0.322600	0.520303	0.505780	
0.605025	0.527048	0.396058	0.742131	
0.584407	0.219649	0.639624	0.540529	
0.224333	0.175376	0.896613	0.801076	
0.385723	0.933888	0.467972	0.143679	
0.082188	0.683252	0.348222	0.797270	
0.419768	0.945952	0.776532	0.293487	
0.236710	0.356012	0.868446	0.469900	
0.617993	0.403892	0.325321	0.622917	
0.384816	0.524633	0.333041	0.718092	
0.874124	0.550584	0.501014	0.195178	
0.491542	0.753066	0.751492	0.154462	
0.431579	0.381122	0.516469	0.702649	
0.865659	0.694072	0.453694	0.204110	
0.512440	0.263689	0.756542	0.675973	
0.161352	0.422913	0.602361	0.589758	
0.392946	0.431193	0.631660	0.661811	
0.426614	0.656135	0.606775	0.457133	
0.408933	0.365665	0.687445	0.582638	
0.453240	0.408766	0.847281	0.301644	
0.397258	0.428832	0.703036	0.658746	
0.856461	0.227551	0.513126	0.853963	
0.696413	0.532828	0.125611	0.524543	
0.700838	0.378424	0.635839	0.328265	
0.575661	0.176170	0.591622	0.449391	
0.824641	0.251685	0.412326	0.627215	
0.390245	0.724203	0.770459	0.098424	
0.226807	0.267201	0.872526	0.658220	
0.459366	0.440787	0.492758	0.715347	
0.829443	0.670066	0.621456	0.155250	
0.638749	0.060375	0.781879	0.479326	
0.307503	0.435892	0.253426	0.947123	
0.133694	0.531016	0.751399	0.711270	
0.364790	0.840343	0.474081	0.410100	
0.669261	0.558094	0.325281	0.465011	
0.643411	0.153408	0.598270	0.706377	
0.905010	0.701645	0.667018	0.185672	
0.506224	0.439706	0.584621	0.668357	
0.499744	0.457362	0.833129	0.079633	
0.062358	0.917563	0.099818	0.901995	
0.806849	0.352693	0.491148	0.450470	
0.077045	0.426118	0.732495	0.584434	
0.171862	0.465647	0.599808	0.763416	
0.618972	0.364777	0.422418	0.533236	
0.126722	0.466496	0.405009	0.724727	
0.765586	0.290759	0.369190	0.580736	
0.260882	0.872594	0.282465	0.433058	
0.908025	0.322232	0.569958	0.222305	
0.872412	0.550119	0.082580	0.566447	
0.902430	0.134974	0.377707	0.433992	
0.201244	0.566445	0.651973	0.735474	
0.670123	0.072754	0.483171	0.492434	
0.150804	0.800261	0.389476	0.617226	
0.782649	0.675341	0.529161	0.057148	
0.311273	0.853118	0.333031	0.820575	
0.464296	0.556604	0.150783	0.834184	
0.413690	0.658954	0.576723	0.055282	
0.523607	0.407512	0.888053	0.083370	
0.757943	0.340594	0.510927	0.537515	
0.701767	0.756102	0.156075	0.396189	
0.078527	0.448870	0.923612	0.580773	
0.596321	0.880354	0.195269	0.381875	
0.077584	0.737221	0.230074	0.894673	
0.341252	0.714185	0.277363	0.947401	
0.820067	0.107910	0.111224	0.653280	
0.382659	0.311860	0.845612	0.654997	
0.733024	0.432634	0.617626	0.571609	
0.696642	0.278342	0.895921	0.258240	
0.347626	0.481942	0.771873	0.404245	
0.486586	0.252231	0.846292	0.614188	
0.181461	0.674571	0.641592	0.670501	
0.703880	0.632757	0.647175	0.145398	
0.539083	0.336191	0.518252	0.841601	
0.231927	0.750064	0.827945	0.092961	
0.392129	0.400339	0.345433	0.633693	
0.159981	0.771474	0.206629	0.624772	
0.659634	0.651010	0.681063	0.232526	
0.398554	0.462840	0.450023	0.629933	
0.648376	0.432030	0.648240	0.264346	
0.387224	0.197235	0.453057	0.850961	
0.540330	0.145204	0.864418	0.368894	
0.886275	0.085879	0.636834	0.589455	
0.276337	0.869962	0.067567	0.814339	
0.732242	0.287189	0.554157	0.491702	
0.457803	0.566892	0.684150	0.353517	
0.448665	0.418426	0.288854	0.553283	
0.393255	0.652042	0.733829	0.134923	
0.319959	0.472661	0.586967	0.530971	
0.490121	0.262498	0.540396	0.817077	
0.632246	0.587719	0.236906	0.776094	
0.644642	0.504515	0.698659	0.116130	
0.566186	0.586699	0.636705	0.353903	
0.199761	0.907547	0.561613	0.425442	
0.598222	0.860674	0.525187	0.268166	
