100000 2
0.291706	0.758828	
0.760787	0.263047	
0.599358	0.501138	
0.207831	0.839415	
0.921506	0.135298	
0.896810	0.106339	
0.402629	0.598216	
0.460021	0.650643	
0.746177	0.353105	
0.777867	0.219262	
0.236212	0.792459	
0.784556	0.151122	
0.640253	0.415552	
0.306813	0.699118	
0.136210	0.912338	
0.499370	0.574604	
0.515282	0.487990	
0.275155	0.527694	
0.417360	0.483919	
0.792815	0.229896	
0.661912	0.280612	
0.641495	0.453513	
0.545854	0.484228	
0.419311	0.624795	
0.605235	0.166238	
0.468722	0.510386	
0.513216	0.436072	
0.870284	0.249657	
0.365744	0.620928	
0.468328	0.452958	
0.704051	0.290197	
0.733660	0.368605	
0.816231	0.254148	
0.298577	0.860086	
0.588097	0.336026	
0.560129	0.603108	
0.259747	0.861138	
0.297424	0.869672	
0.205281	0.740067	
0.744899	0.254208	
0.831504	0.319175	
0.511270	0.621609	
0.660757	0.340561	
0.812121	0.275323	
0.681543	0.419169	
0.697048	0.292448	
0.451329	0.514652	
0.395375	0.507018	
0.428189	0.516039	
0.281223	0.550275	
0.473265	0.538922	
0.804179	0.254561	
0.361923	0.723899	
0.476904	0.579536	
0.645692	0.279741	
0.595242	0.435572	
0.430788	0.617877	
0.356730	0.563480	
0.813401	0.094494	
0.449049	0.652124	
0.586333	0.465484	
0.372403	0.593940	
0.849115	0.092196	
0.855641	0.214346	
0.319316	0.647614	
0.132721	0.744661	
0.659232	0.396707	
0.709134	0.409865	
0.808006	0.212629	
0.609667	0.657698	
0.940968	0.129034	
0.845517	0.215850	
0.687102	0.263725	
0.796410	0.330122	
0.207871	0.782692	
0.425418	0.584590	
0.152187	0.765371	
0.860190	0.228280	
0.534446	0.410266	
0.654648	0.305571	
0.717282	0.326221	
0.484686	0.562391	
0.906100	0.157467	
0.365017	0.755321	
0.776761	0.188227	
0.923321	0.131246	
0.574838	0.339162	
0.572656	0.476201	
0.527062	0.559407	
0.177652	0.636828	
0.742236	0.275980	
0.507108	0.614341	
0.510785	0.251868	
0.503138	0.513270	
0.290852	0.590661	
0.387764	0.836590	
0.782828	0.139832	
0.636184	0.309657	
0.871339	0.090329	
0.274675	0.554771	
0.520182	0.479567	
0.488604	0.461944	
0.579999	0.375964	
0.696939	0.240571	
0.538488	0.582255	
0.137613	0.947325	
0.581670	0.457320	
0.549427	0.515046	
0.464924	0.438771	
0.417889	0.642160	
0.414835	0.559186	
0.528091	0.486146	
0.790857	0.317236	
0.362492	0.618644	
0.267801	0.638042	
0.786252	0.370328	
0.780126	0.237805	
0.502242	0.604687	
0.490340	0.438098	
0.262643	0.811501	
0.273922	0.648621	
0.563932	0.592163	
0.797608	0.099671	
0.477805	0.506308	
0.608949	0.442307	
0.624623	0.427600	
0.465320	0.578854	
0.415386	0.688968	
0.299709	0.822935	
0.769683	0.396352	
0.471209	0.499505	
0.151006	0.831307	
0.739149	0.273131	
0.493823	0.514687	
0.537866	0.458005	
0.253354	0.863681	
0.534188	0.314504	
0.835570	0.198681	
0.092244	0.916271	
0.613429	0.491717	
0.571041	0.463982	
0.783602	0.127784	
0.384271	0.660225	
0.526713	0.415595	
0.231079	0.728672	
0.259127	0.793724	
0.598391	0.328852	
0.639783	0.483005	
0.330911	0.612907	
0.407466	0.763173	
0.094112	0.830616	
0.481159	0.469139	
0.302214	0.765519	
0.492025	0.535937	
0.320396	0.581731	
0.051827	0.922322	
0.549617	0.481443	
0.501287	0.416458	
0.625943	0.444807	
0.439244	0.571392	
0.651117	0.458133	
0.096400	0.647197	
0.513951	0.516527	
0.433442	0.593543	
0.379646	0.540915	
0.284818	0.662499	
0.519486	0.413124	
0.573845	0.233666	
0.624732	0.357840	
0.229803	0.832710	
0.518302	0.554225	
0.286204	0.811389	
0.424707	0.462015	
0.576569	0.295675	
0.094125	0.923278	
0.864396	0.360584	
0.171416	0.751116	
0.527008	0.525150	
0.802309	0.253034	
0.564259	0.526411	
0.575618	0.383585	
0.277330	0.845929	
0.486550	0.381906	
0.529395	0.440309	
0.154095	0.828898	
0.248471	0.818790	
0.549655	0.468658	
0.350698	0.581176	
0.177209	0.746585	
0.655740	0.433736	
0.294184	0.706060	
0.211964	0.793226	
0.554498	0.455558	
0.476229	0.594801	
0.237951	0.774508	
0.544414	0.515504	
0.470349	0.481413	
0.617141	0.302478	
0.552368	0.605284	
0.311301	0.775776	
0.229781	0.879345	
0.704184	0.338394	
0.519554	0.638607	
0.537703	0.339295	
0.682225	0.288916	
0.666101	0.328311	
0.286451	0.581965	
0.330610	0.666077	
0.514453	0.510010	
0.703869	0.238681	
0.821892	0.270483	
0.655928	0.325968	
0.164003	0.749720	
0.579711	0.399907	
0.503942	0.587178	
0.593211	0.370307	
0.634471	0.343942	
0.565517	0.499354	
0.379909	0.547042	
0.578953	0.438131	
0.457785	0.593302	
0.155075	0.946366	
0.866780	0.070238	
0.283282	0.718729	
0.475334	0.391790	
0.353008	0.541794	
0.654836	0.380894	
0.647406	0.435657	
0.496235	0.487058	
0.298243	0.568116	
0.466028	0.542226	
0.255805	0.778545	
0.442176	0.631165	
0.160543	0.861478	
0.517449	0.488934	
0.063620	0.885103	
0.300921	0.736026	
0.681544	0.334000	
0.433873	0.485288	
0.606123	0.388384	
0.511941	0.499387	
0.145682	0.851051	
0.505199	0.582699	
0.599534	0.609618	
0.686056	0.288284	
0.476372	0.432974	
0.860984	0.122739	
0.442567	0.666449	
0.768573	0.229868	
0.881658	0.128530	
0.254450	0.738611	
0.531039	0.543668	
0.921349	0.185857	
0.446591	0.610756	
0.529137	0.515040	
0.782480	0.334734	
0.502252	0.561267	
0.533420	0.475110	
0.315232	0.565180	
0.161446	0.921202	
0.326094	0.749619	
0.245742	0.828692	
0.747077	0.323115	
0.740164	0.377841	
0.252859	0.850307	
0.421569	0.408036	
0.882446	0.141089	
0.523548	0.489049	
0.582539	0.257665	
0.094793	0.863478	
0.469798	0.658425	
0.199002	0.870657	
0.490288	0.408682	
0.117085	0.755619	
0.420902	0.415956	
0.937392	0.094227	
0.575663	0.330087	
0.461822	0.606286	
0.215120	0.762671	
0.677351	0.434420	
0.283208	0.669884	
0.489976	0.621393	
0.583114	0.335132	
0.309435	0.715710	
0.552488	0.497487	
0.426762	0.550010	
0.507249	0.515972	
0.165723	0.698764	
0.611412	0.267849	
0.720351	0.095393	
0.678030	0.346621	
0.111184	0.909489	
0.839582	0.210448	
0.824823	0.261318	
0.170887	0.901960	
0.346839	0.605239	
0.199642	0.714196	
0.765818	0.341714	
0.221259	0.740349	
0.785394	0.252754	
0.175342	0.691354	
0.712189	0.258119	
0.432470	0.554924	
0.193518	0.905334	
0.322342	0.695788	
0.798639	0.314290	
0.530142	0.491924	
0.659981	0.467879	
0.163868	0.676329	
0.255316	0.610209	
0.503183	0.460222	
0.374505	0.583703	
0.384718	0.450565	
0.722723	0.373665	
0.674750	0.464216	
0.261889	0.882578	
0.323286	0.698639	
0.313453	0.694544	
0.772752	0.426492	
0.266451	0.763306	
0.577528	0.391492	
0.924042	0.069035	
0.401788	0.572061	
0.709826	0.367875	
0.882739	0.146659	
0.856264	0.124270	
0.501213	0.539576	
0.773322	0.196942	
0.186837	0.877451	
0.652777	0.281478	
0.599568	0.502616	
0.249507	0.762150	
0.340416	0.736552	
0.468795	0.688749	
0.486684	0.537278	
0.495981	0.459580	
0.256858	0.751606	
0.193368	0.813272	
0.196285	0.718139	
0.475668	0.768067	
0.818416	0.247444	
0.587900	0.441005	
0.545435	0.372005	
0.792315	0.177895	
0.523435	0.605832	
0.895798	0.307664	
0.935824	0.121276	
0.819867	0.335387	
0.809347	0.132276	
0.122665	0.712595	
0.075496	0.875218	
0.553494	0.462687	
0.388902	0.461328	
0.514730	0.523026	
0.467901	0.499209	
0.771006	0.080232	
0.333418	0.688754	
0.191425	0.861081	
0.731535	0.179580	
0.690269	0.453665	
0.738064	0.241007	
0.459364	0.610977	
0.159692	0.933916	
0.680417	0.246493	
0.587501	0.232780	
0.540060	0.512301	
0.199653	0.841389	
0.685263	0.391658	
0.280299	0.766490	
0.777357	0.281681	
0.567055	0.399592	
0.651100	0.335382	
0.715076	0.373164	
0.207106	0.824853	
0.538471	0.440567	
0.551476	0.509929	
0.465315	0.606315	
0.413621	0.473913	
0.674808	0.232244	
0.280252	0.847599	
0.571759	0.483163	
0.446706	0.609427	
0.553077	0.495528	
0.617392	0.460642	
0.618001	0.238426	
0.578871	0.362496	
0.366088	0.710107	
0.921131	0.153750	
0.516524	0.575768	
0.780504	0.132501	
0.365862	0.486419	
0.910871	0.157626	
0.135515	0.901602	
0.479984	0.415547	
0.264647	0.667351	
0.739750	0.246987	
0.111312	0.844062	
0.384116	0.833890	
0.875005	0.251728	
0.660024	0.450433	
0.430173	0.574419	
0.270025	0.807968	
0.519443	0.380495	
0.833327	0.330411	
0.673933	0.218188	
0.533298	0.557368	
0.179778	0.804986	
0.635262	0.428284	
0.627134	0.241437	
0.597275	0.334854	
0.578587	0.425841	
0.886925	0.237390	
0.201645	0.816742	
0.218085	0.823956	
0.679568	0.148464	
0.949824	0.220995	
0.458829	0.614825	
0.384043	0.553886	
0.936596	0.118452	
0.448927	0.543382	
0.145060	0.796432	
0.073830	0.893873	
0.144053	0.800457	
0.667841	0.452074	
0.358187	0.715336	
0.258694	0.603598	
0.787969	0.198292	
0.656483	0.378040	
0.906866	0.188836	
0.225027	0.695584	
0.746941	0.353955	
0.551848	0.452595	
0.833816	0.169745	
0.622121	0.437762	
0.475567	0.571284	
0.376056	0.686892	
0.448929	0.559028	
0.391479	0.770335	
0.117551	0.852802	
0.765858	0.181508	
0.067066	0.829192	
0.700394	0.237828	
0.250802	0.838135	
0.588112	0.471932	
0.826501	0.266466	
0.118576	0.782106	
0.616130	0.328774	
0.519036	0.530941	
0.732019	0.372190	
0.856206	0.162313	
0.649144	0.344561	
0.235617	0.627228	
0.509768	0.446783	
0.801185	0.083807	
0.322551	0.800123	
0.586797	0.661587	
0.779470	0.432315	
0.684274	0.171293	
0.855974	0.161621	
0.434464	0.440956	
0.504293	0.321373	
0.551540	0.468272	
0.780749	0.254386	
0.716070	0.343098	
0.384118	0.654172	
0.203689	0.857168	
0.568853	0.495113	
0.403496	0.517254	
0.473504	0.342741	
0.706947	0.390377	
0.939160	0.064003	
0.209486	0.765867	
0.115789	0.934323	
0.597378	0.373575	
0.484482	0.660033	
0.278035	0.751501	
0.513154	0.372526	
0.198735	0.875806	
0.317283	0.696580	
0.138104	0.752453	
0.093981	0.820922	
0.408386	0.397257	
0.906361	0.136036	
0.837923	0.189301	
0.110333	0.840481	
0.628770	0.365506	
0.336120	0.594787	
0.743074	0.182165	
0.814493	0.272462	
0.592717	0.299855	
0.811652	0.334003	
0.336888	0.809885	
0.521175	0.412494	
0.249994	0.865424	
0.367032	0.614130	
0.357517	0.654064	
0.343611	0.662530	
0.754670	0.207490	
0.924566	0.095134	
0.864638	0.269479	
0.640880	0.540143	
0.501271	0.539949	
0.428087	0.387001	
0.239846	0.758676	
0.470399	0.658185	
0.616625	0.447737	
0.465736	0.524944	
0.720207	0.293346	
0.204375	0.686603	
0.789286	0.259053	
0.713680	0.330180	
0.222346	0.848564	
0.762089	0.199442	
0.644031	0.472995	
0.891716	0.065033	
0.212360	0.623812	
0.425552	0.517540	
0.273269	0.725327	
0.419255	0.626622	
0.561660	0.439455	
0.787697	0.167895	
0.581107	0.392399	
0.269167	0.668592	
0.533064	0.223891	
0.306416	0.624512	
0.135443	0.886482	
0.273619	0.792887	
0.762104	0.234045	
0.215736	0.807153	
0.514117	0.342524	
0.874566	0.175193	
0.846728	0.193211	
0.626573	0.353615	
0.517867	0.537973	
0.637598	0.274446	
0.127185	0.729715	
0.755937	0.153168	
0.590840	0.520055	
0.380481	0.730925	
0.108713	0.901973	
0.703962	0.389028	
0.736151	0.263708	
0.296369	0.837813	
0.352718	0.655493	
0.426489	0.453478	
0.340181	0.663678	
0.089559	0.765490	
0.611240	0.472362	
0.581031	0.448272	
0.899478	0.127545	
0.303950	0.607730	
0.745661	0.329628	
0.208443	0.779282	
0.518475	0.445982	
0.659973	0.293542	
0.615974	0.210722	
0.794962	0.405087	
0.399381	0.592558	
0.879613	0.179549	
0.543860	0.489521	
0.815601	0.073189	
0.426546	0.660358	
0.673991	0.368103	
0.309885	0.599083	
0.328309	0.812859	
0.569208	0.437407	
0.547434	0.408850	
0.856768	0.119279	
0.486358	0.501987	
0.059476	0.814633	
0.794697	0.153364	
0.506779	0.531139	
0.717781	0.391359	
0.733831	0.330611	
0.766183	0.182445	
0.738462	0.210474	
0.475553	0.351112	
0.821377	0.077415	
0.381467	0.735807	
0.651682	0.463419	
0.536842	0.561011	
0.718719	0.193980	
0.660729	0.406793	
0.275261	0.845546	
0.223956	0.738335	
0.402562	0.636731	
0.175877	0.877063	
0.276080	0.729078	
0.842499	0.082138	
0.530807	0.625857	
0.519570	0.573934	
0.578633	0.439731	
0.102854	0.913553	
0.446040	0.467562	
0.470563	0.513131	
0.306399	0.839089	
0.781844	0.229638	
0.660483	0.347485	
0.196348	0.730031	
0.676873	0.526168	
0.576119	0.574596	
0.500750	0.490907	
0.151155	0.867037	
0.158738	0.856961	
0.761468	0.358642	
0.142189	0.889433	
0.767797	0.062893	
0.456718	0.610844	
0.283189	0.797850	
0.697892	0.368003	
0.720933	0.321461	
0.696780	0.454209	
0.569093	0.438857	
0.565110	0.586113	
0.127255	0.891384	
0.441249	0.424033	
0.821806	0.112879	
0.383839	0.712733	
0.197770	0.815989	
0.189254	0.885831	
0.217906	0.828299	
0.521598	0.530167	
0.725430	0.218858	
0.455291	0.581103	
0.098180	0.845486	
0.102716	0.800746	
0.312797	0.745841	
0.448512	0.576293	
0.797187	0.253526	
0.203416	0.751027	
0.922370	0.179531	
0.781136	0.411230	
0.328022	0.695104	
0.775524	0.186591	
0.579671	0.412095	
0.594761	0.465249	
0.448851	0.500373	
0.407349	0.594333	
0.494016	0.598927	
0.638556	0.271499	
0.135454	0.770366	
0.682778	0.512746	
0.385482	0.511210	
0.781734	0.110974	
0.666868	0.267322	
0.758228	0.294447	
0.653693	0.434551	
0.800979	0.122979	
0.630397	0.319633	
0.773175	0.170179	
0.278652	0.762262	
0.337443	0.504350	
0.528599	0.540275	
0.694572	0.190834	
0.192650	0.729100	
0.228210	0.864991	
0.798196	0.220208	
0.668662	0.470395	
0.095214	0.856174	
0.810625	0.168275	
0.759348	0.187075	
0.316189	0.663257	
0.414572	0.578532	
0.448544	0.505008	
0.851141	0.119621	
0.887344	0.246699	
0.262636	0.777346	
0.177541	0.853090	
0.474820	0.541969	
0.481398	0.528733	
0.816994	0.148949	
0.333239	0.733778	
0.405073	0.597870	
0.691771	0.228158	
0.271291	0.753009	
0.494748	0.424505	
0.471322	0.535754	
0.063972	0.905773	
0.339457	0.751784	
0.393185	0.636711	
0.127411	0.785378	
0.472631	0.627077	
0.116818	0.815387	
0.430244	0.588985	
0.663160	0.208158	
0.268534	0.652016	
0.544616	0.469508	
0.826064	0.120814	
0.637521	0.237845	
0.249197	0.845200	
0.460848	0.491290	
0.565324	0.362741	
0.787096	0.172363	
0.667827	0.340157	
0.572088	0.475913	
0.400029	0.568115	
0.402883	0.638261	
0.889465	0.163474	
0.685702	0.348691	
0.245288	0.803186	
0.429077	0.606868	
0.437756	0.448890	
0.862165	0.322035	
0.672502	0.425474	
0.180391	0.871459	
0.593936	0.437388	
0.271699	0.764578	
0.659555	0.432946	
0.058800	0.881446	
0.941405	0.173937	
0.793852	0.222013	
0.461134	0.532759	
0.109421	0.926271	
0.381922	0.704468	
0.551574	0.397972	
0.508309	0.480006	
0.185130	0.730226	
0.457492	0.575536	
0.624434	0.465181	
0.434097	0.555298	
0.883071	0.144666	
0.309364	0.580865	
0.436262	0.379895	
0.271060	0.830699	
0.627753	0.429747	
0.501868	0.496443	
0.479506	0.429471	
0.416695	0.630453	
0.611335	0.263939	
0.578980	0.558987	
0.917722	0.069926	
0.461819	0.544814	
0.855338	0.130284	
0.818670	0.166860	
0.472734	0.515295	
0.686102	0.296991	
0.728819	0.435892	
0.684437	0.283101	
0.893698	0.054470	
0.827696	0.235543	
0.845286	0.320170	
0.660175	0.303126	
0.391993	0.636760	
0.225343	0.676772	
0.586103	0.428527	
0.111889	0.925008	
0.282198	0.763918	
0.350022	0.659864	
0.820365	0.129971	
0.722591	0.383118	
0.784814	0.246080	
0.352535	0.713343	
0.830366	0.174352	
0.711098	0.297320	
0.594171	0.436714	
0.591480	0.418796	
0.898008	0.179947	
0.665193	0.324457	
0.725666	0.369601	
0.173820	0.794000	
0.521681	0.536530	
0.695689	0.208357	
0.940042	0.165681	
0.435385	0.606508	
0.606748	0.401260	
0.462284	0.671037	
0.514027	0.558779	
0.496485	0.387702	
0.380092	0.702251	
0.854233	0.309040	
0.282378	0.655207	
0.685760	0.326081	
0.646042	0.252677	
0.646824	0.390486	
0.902182	0.183442	
0.791810	0.151601	
0.535582	0.370038	
0.589661	0.338246	
0.662689	0.376677	
0.525398	0.490807	
0.771228	0.147608	
0.594473	0.426744	
0.798596	0.215147	
0.551263	0.447959	
0.879830	0.092968	
0.300647	0.644424	
0.538409	0.544936	
0.814215	0.229371	
0.410546	0.607507	
0.284544	0.875531	
0.213590	0.876158	
0.928189	0.294821	
0.368971	0.602603	
0.332652	0.641860	
0.394380	0.682062	
0.107174	0.889077	
0.766647	0.157664	
0.717693	0.311622	
0.631279	0.421731	
0.435901	0.587123	
0.375514	0.623703	
0.085236	0.806621	
0.715994	0.295620	
0.719211	0.188076	
0.130749	0.827725	
0.388878	0.521775	
0.852529	0.098143	
0.166896	0.614578	
0.477523	0.417391	
0.468682	0.601489	
0.884597	0.162094	
0.424916	0.604845	
0.847614	0.267107	
0.176939	0.805538	
0.611431	0.358569	
0.490576	0.633984	
0.556931	0.359475	
0.686545	0.318343	
0.843078	0.142672	
0.141962	0.760590	
0.855825	0.065495	
0.853199	0.181659	
0.774214	0.113853	
0.763209	0.169422	
0.621238	0.335831	
0.577821	0.480479	
0.537307	0.480339	
0.479697	0.515168	
0.283913	0.668898	
0.883583	0.250433	
0.446603	0.479304	
0.386793	0.435254	
0.433836	0.569435	
0.557696	0.220530	
0.854640	0.149119	
0.278697	0.754626	
0.830376	0.342534	
0.679480	0.310981	
0.835271	0.289609	
0.943797	0.090420	
0.547962	0.471532	
0.557208	0.480501	
0.305406	0.801039	
0.870657	0.056801	
0.610271	0.363137	
0.125857	0.860748	
0.679797	0.511829	
0.543832	0.373670	
0.057518	0.858960	
0.061766	0.860475	
0.658940	0.404706	
0.460628	0.484766	
0.174948	0.860878	
0.268620	0.677499	
0.891946	0.087223	
0.789691	0.296715	
0.287221	0.831355	
0.567995	0.460818	
0.355783	0.678414	
0.836380	0.354369	
0.476347	0.518904	
0.203379	0.776262	
0.458179	0.579948	
0.752683	0.267889	
0.223577	0.750999	
0.467199	0.495939	
0.134973	0.826761	
0.415171	0.635539	
0.419724	0.536923	
0.819576	0.116799	
0.179971	0.854344	
0.824338	0.138877	
0.765485	0.293147	
0.170438	0.899610	
0.208178	0.753572	
0.635331	0.205327	
0.723048	0.151333	
0.453754	0.474129	
0.589263	0.466002	
0.446718	0.585887	
0.356755	0.699165	
0.146071	0.924310	
0.884699	0.085706	
0.436190	0.483350	
0.612206	0.510904	
0.517645	0.327823	
0.474951	0.499856	
0.222978	0.810135	
0.076440	0.806306	
0.597790	0.426112	
0.906875	0.206359	
0.778726	0.328751	
0.571693	0.488508	
0.820775	0.136650	
0.394494	0.602722	
0.624127	0.316620	
0.404427	0.572219	
0.271432	0.758356	
0.575488	0.324979	
0.353451	0.570660	
0.227571	0.795484	
0.726176	0.324682	
0.856513	0.346444	
0.817983	0.123280	
0.450247	0.448765	
0.386574	0.635228	
0.381798	0.719001	
0.103410	0.804066	
0.511874	0.552251	
0.504541	0.630031	
0.546150	0.419473	
0.143792	0.746408	
0.152511	0.891669	
0.902245	0.103068	
0.311824	0.676878	
0.607224	0.352600	
0.473004	0.605106	
0.185627	0.852614	
0.430544	0.565799	
0.587013	0.520246	
0.517988	0.491134	
0.151821	0.647934	
0.730968	0.205259	
0.728240	0.289896	
0.473480	0.649025	
0.638387	0.196185	
0.664072	0.294565	
0.842541	0.176854	
0.237112	0.655506	
0.396526	0.635803	
0.878661	0.069658	
0.332489	0.719844	
0.814814	0.176821	
0.340058	0.642310	
0.077817	0.915473	
0.384998	0.517945	
0.709301	0.352923	
0.347686	0.770444	
0.125464	0.678833	
0.284534	0.562058	
0.183385	0.723354	
0.610414	0.609013	
0.509304	0.549860	
0.827653	0.208437	
0.548803	0.376770	
0.253946	0.867167	
0.299881	0.617134	
0.904488	0.100431	
0.381859	0.622688	
0.322244	0.650829	
0.638358	0.329161	
0.634562	0.408257	
0.126101	0.882470	
0.451376	0.650395	
0.651162	0.443469	
0.295818	0.650255	
0.763837	0.279024	
0.414694	0.549047	
0.583649	0.542290	
0.377974	0.661491	
0.476315	0.421479	
0.468018	0.475262	
0.821115	0.229770	
0.545935	0.435003	
0.370968	0.667793	
0.705505	0.349668	
0.789415	0.232063	
0.074954	0.927072	
0.766481	0.232705	
0.923823	0.057160	
0.566406	0.374275	
0.671613	0.202988	
0.473926	0.491618	
0.531469	0.357199	
0.347248	0.725881	
0.329270	0.654697	
0.725959	0.239696	
0.623646	0.514412	
0.466644	0.551593	
0.584021	0.548763	
0.364548	0.723727	
0.360683	0.699401	
0.114404	0.934888	
0.531764	0.616939	
0.521617	0.579668	
0.381186	0.582485	
0.267215	0.632538	
0.873538	0.070811	
0.219373	0.753307	
0.242797	0.726434	
0.655510	0.303333	
0.759731	0.252880	
0.843301	0.155896	
0.615285	0.349859	
0.527274	0.561906	
0.629956	0.276789	
0.462398	0.602447	
0.627710	0.388144	
0.785302	0.393993	
0.437444	0.621579	
0.771669	0.247959	
0.257667	0.662519	
0.200616	0.740923	
0.602719	0.417126	
0.684378	0.373112	
0.229601	0.845790	
0.415948	0.426511	
0.654428	0.464811	
0.510098	0.595743	
0.698197	0.114621	
0.624382	0.418961	
0.712846	0.343412	
0.309534	0.493474	
0.272432	0.830057	
0.576181	0.508473	
0.112479	0.857664	
0.710396	0.469658	
0.482730	0.505539	
0.196393	0.771692	
0.406806	0.445531	
0.525647	0.535951	
0.350355	0.559956	
0.083415	0.806315	
0.110369	0.853174	
0.289659	0.554849	
